fighter_id,result,opponent,opponent_id,event,date,method,round,time
http://ufcstats.com/fighter-details/16690d100f995f8f,win,Omari Akhmedov Tom Breese,,"UFC Fight Night: Chiesa vs. Magny Jan. 20, 2021",2021-01-20,SUB Arm Triangle,2,1:41
http://ufcstats.com/fighter-details/16690d100f995f8f,loss,Omari Akhmedov Chris Weidman,,"UFC Fight Night: Lewis vs. Oleinik Aug. 08, 2020",2020-08-08,U-DEC,3,5:00
http://ufcstats.com/fighter-details/16690d100f995f8f,win,Omari Akhmedov Ian Heinisch,,"UFC 245: Usman vs. Covington Dec. 14, 2019",2019-12-14,U-DEC,3,5:00
http://ufcstats.com/fighter-details/16690d100f995f8f,win,Omari Akhmedov Zak Cummings,,"UFC 242: Khabib vs. Poirier Sep. 07, 2019",2019-09-07,U-DEC,3,5:00
http://ufcstats.com/fighter-details/16690d100f995f8f,win,Omari Akhmedov Tim Boetsch,,"UFC Fight Night: Lewis vs. Dos Santos Mar. 09, 2019",2019-03-09,U-DEC,3,5:00
http://ufcstats.com/fighter-details/16690d100f995f8f,draw,Omari Akhmedov Marvin Vettori,,"UFC 219: Cyborg vs. Holm Dec. 30, 2017",2017-12-30,M-DEC,3,5:00
http://ufcstats.com/fighter-details/16690d100f995f8f,win,Omari Akhmedov Abdul Razak Alhassan,,"UFC Fight Night: Gustafsson vs. Teixeira May. 28, 2017",,S-DEC,3,5:00
http://ufcstats.com/fighter-details/16690d100f995f8f,win,Omari Akhmedov Kyle Noke,,"UFC Fight Night: Whittaker vs. Brunson Nov. 26, 2016",2016-11-26,U-DEC,3,5:00
http://ufcstats.com/fighter-details/16690d100f995f8f,loss,Omari Akhmedov Elizeu Zaleski dos Santos,,"UFC on FOX: Teixeira vs Evans Apr. 16, 2016",2016-04-16,KO/TKO Knee,3,3:03
http://ufcstats.com/fighter-details/16690d100f995f8f,loss,Omari Akhmedov Sergio Moraes,,"UFC Fight Night: Namajunas vs. VanZant Dec. 10, 2015",2015-12-10,KO/TKO Punches,3,2:18
http://ufcstats.com/fighter-details/16690d100f995f8f,win,Omari Akhmedov Brian Ebersole,,"UFC Fight Night: Boetsch vs Henderson Jun. 06, 2015",2015-06-06,KO/TKO,1,5:00
http://ufcstats.com/fighter-details/16690d100f995f8f,win,Omari Akhmedov Mats Nilsson,,"UFC 182: Jones vs Cormier Jan. 03, 2015",2015-01-03,U-DEC,3,5:00
http://ufcstats.com/fighter-details/16690d100f995f8f,loss,Omari Akhmedov Gunnar Nelson,,"UFC Fight Night: Gustafsson vs Manuwa Mar. 08, 2014",2014-03-08,SUB Guillotine Choke,1,4:36
http://ufcstats.com/fighter-details/16690d100f995f8f,win,Omari Akhmedov Thiago Perpetuo,,"UFC Fight Night: Belfort vs Henderson 2 Nov. 09, 2013",2013-11-09,KO/TKO Punch,1,3:31
http://ufcstats.com/fighter-details/b0550072e5f0afa7,loss,Yoshihiro Akiyama Alberto Mina,,"UFC Fight Night: Henderson vs Masvidal Nov. 28, 2015",2015-11-28,S-DEC,3,5:00
http://ufcstats.com/fighter-details/b0550072e5f0afa7,win,Yoshihiro Akiyama Amir Sadollah,,"UFC Fight Night: Hunt vs Nelson Sep. 20, 2014",2014-09-20,U-DEC,3,5:00
http://ufcstats.com/fighter-details/b0550072e5f0afa7,loss,Yoshihiro Akiyama Jake Shields,,"UFC 144: Edgar vs Henderson Feb. 25, 2012",2012-02-25,U-DEC,3,5:00
http://ufcstats.com/fighter-details/b0550072e5f0afa7,loss,Yoshihiro Akiyama Vitor Belfort,,"UFC 133: Evans vs Ortiz 2 Aug. 06, 2011",2011-08-06,KO/TKO Punches,1,1:52
http://ufcstats.com/fighter-details/b0550072e5f0afa7,loss,Yoshihiro Akiyama Michael Bisping,,"UFC 120: Bisping vs Akiyama Oct. 16, 2010",2010-10-16,U-DEC,3,5:00
http://ufcstats.com/fighter-details/b0550072e5f0afa7,loss,Yoshihiro Akiyama Chris Leben,,"UFC 116: Lesnar vs Carwin Jul. 03, 2010",2010-07-03,SUB Triangle Choke,3,4:40
http://ufcstats.com/fighter-details/b0550072e5f0afa7,win,Yoshihiro Akiyama Alan Belcher,,"UFC 100 Jul. 11, 2009",2009-07-11,S-DEC,3,5:00
http://ufcstats.com/fighter-details/b0550072e5f0afa7,win,Yoshihiro Akiyama Masanori Tonooka,,"DREAM 6: Middleweight Grand Prix 2008 Final Round Sep. 23, 2008",2008-09-23,SUB Armbar,1,6:26
http://ufcstats.com/fighter-details/b0550072e5f0afa7,win,Yoshihiro Akiyama Katsuyori Shibata,,"DREAM 5: Lightweight Grand Prix 2008 Final Round Jul. 21, 2008",2008-07-21,SUB Gi Choke,1,6:34
http://ufcstats.com/fighter-details/b0550072e5f0afa7,nc,Yoshihiro Akiyama Kazuo Misaki,,"Yarrenoka! - New Year's Eve 2007 Dec. 31, 2007",2007-12-31,Overturned,1,7:48
http://ufcstats.com/fighter-details/b0550072e5f0afa7,win,Yoshihiro Akiyama Denis Kang,,"K-1 Hero's Korea 2007 Oct. 28, 2007",2007-10-28,KO/TKO Punch,1,4:45
http://ufcstats.com/fighter-details/b0550072e5f0afa7,nc,Yoshihiro Akiyama Kazushi Sakuraba,,"K-1 Dynamite!! 2006 Dec. 31, 2006",2006-12-31,Overturned,1,5:37
http://ufcstats.com/fighter-details/b0550072e5f0afa7,win,Yoshihiro Akiyama Melvin Manhoef,,"K-1 Hero's 7 Oct. 09, 2006",2006-10-09,SUB Armbar,1,1:58
http://ufcstats.com/fighter-details/b0550072e5f0afa7,win,Yoshihiro Akiyama Kestutis Smirnovas,,"K-1 Hero's 7 Oct. 09, 2006",2006-10-09,KO/TKO Kick,1,3:01
http://ufcstats.com/fighter-details/b0550072e5f0afa7,win,Yoshihiro Akiyama Taiei Kin,,"K-1 Hero's 6 Aug. 05, 2006",2006-08-05,SUB Armbar,1,2:01
http://ufcstats.com/fighter-details/b0550072e5f0afa7,win,Yoshihiro Akiyama Katsuhiko Nagata,,"K-1 Hero's 5 May. 03, 2006",,KO/TKO Spinning Back Kick,1,2:25
http://ufcstats.com/fighter-details/b0550072e5f0afa7,win,Yoshihiro Akiyama Tokimitsu Ishizawa,,"K-1 Hero's 4 Mar. 15, 2006",2006-03-15,SUB Gi Choke,2,1:41
http://ufcstats.com/fighter-details/b0550072e5f0afa7,win,Yoshihiro Akiyama Masakatsu Okuda,,"K-1 Hero's Seoul Nov. 05, 2005",2005-11-05,KO/TKO Punches,1,3:31
http://ufcstats.com/fighter-details/b0550072e5f0afa7,win,Yoshihiro Akiyama Michael Lerma,,"K-1 World MAX 2005 Champions Challenge Oct. 12, 2005",2005-10-12,KO/TKO Punches,1,2:47
http://ufcstats.com/fighter-details/b0550072e5f0afa7,win,Yoshihiro Akiyama Carl Toomey,,"K-1 Hero's 2 Jul. 06, 2005",2005-07-06,SUB Armbar,1,0:59
http://ufcstats.com/fighter-details/b0550072e5f0afa7,loss,Yoshihiro Akiyama Jerome LeBanner,,"K-1 Hero's 1 Mar. 26, 2005",2005-03-26,KO/TKO Knee,1,2:24
http://ufcstats.com/fighter-details/b0550072e5f0afa7,win,Yoshihiro Akiyama Francois Botha,,"K-1 Dynamite!! 2004 Dec. 31, 2004",2004-12-31,SUB Armbar,1,1:54
http://ufcstats.com/fighter-details/1fc64507a0cb38cf,loss,Rostem Akman Jake Matthews,,"UFC 243: Whittaker vs. Adesanya Oct. 05, 2019",2019-10-05,U-DEC,3,5:00
http://ufcstats.com/fighter-details/1fc64507a0cb38cf,loss,Rostem Akman Sergey Khandozhko,,"UFC Fight Night: Gustafsson vs. Smith Jun. 01, 2019",2019-06-01,U-DEC,3,5:00
http://ufcstats.com/fighter-details/38b50fd1e1b5b656,loss,Razak Al-Hassan Kyle Kingsbury,,"UFC 104: Machida vs Shogun Oct. 24, 2009",2009-10-24,S-DEC,3,5:00
http://ufcstats.com/fighter-details/38b50fd1e1b5b656,loss,Razak Al-Hassan Steve Cantwell,,"UFC Fight Night - Fight for the Troops Dec. 10, 2008",2008-12-10,SUB Armbar,1,4:04
http://ufcstats.com/fighter-details/1cf1310684a841f5,loss,Mostapha Al-Turk Jon Madsen,,"UFC 112: Invincible Apr. 10, 2010",2010-04-10,U-DEC,3,5:00
http://ufcstats.com/fighter-details/1cf1310684a841f5,loss,Mostapha Al-Turk Mirko Filipovic,,"UFC 99: The Comeback Jun. 13, 2009",2009-06-13,KO/TKO Punches,1,3:06
http://ufcstats.com/fighter-details/1cf1310684a841f5,loss,Mostapha Al-Turk Cheick Kongo,,"UFC 92: The Ultimate 2008 Dec. 27, 2008",2008-12-27,KO/TKO Elbows,1,4:37
http://ufcstats.com/fighter-details/597499ac7a5aac62,loss,Abdul-Kareem Al-Selwady Loik Radzhabov,,"UFC Fight Night: Rozenstruik vs. Gaziev Mar. 02, 2024",2024-03-02,KO/TKO Punch,3,0:49
http://ufcstats.com/fighter-details/597499ac7a5aac62,win,Abdul-Kareem Al-Selwady George Hardwick,,"DWCS 7.2 Aug. 15, 2023",2023-08-15,U-DEC,3,5:00
http://ufcstats.com/fighter-details/7578cc6bd750206b,loss,Herdem Alacabek William Knight,,"DWCS 3.8 Aug. 13, 2019",2019-08-13,KO/TKO Punches,3,4:34
http://ufcstats.com/fighter-details/2144954270be834d,loss,Javi Alanis Adam Antolin,,"Strikeforce - Young Guns 3 Sep. 13, 2008",2008-09-13,KO/TKO,2,1:41
http://ufcstats.com/fighter-details/1897b7b913736a7c,loss,Alatengheili Da'Mon Blackshear,,"UFC Fight Night: Machado Garry vs. Prates Apr. 26, 2025",2025-04-26,U-DEC,3,5:00
http://ufcstats.com/fighter-details/1897b7b913736a7c,win,Alatengheili Kleydson Rodrigues,,"UFC Fight Night: Barboza vs. Murphy May. 18, 2024",,U-DEC,3,5:00
http://ufcstats.com/fighter-details/1897b7b913736a7c,loss,Alatengheili Chris Gutierrez,,"UFC Fight Night: Yusuff vs. Barboza Oct. 14, 2023",2023-10-14,U-DEC,3,5:00
http://ufcstats.com/fighter-details/1897b7b913736a7c,win,Alatengheili Chad Anheliger,,"UFC 279: Diaz vs. Ferguson Sep. 10, 2022",2022-09-10,U-DEC,3,5:00
http://ufcstats.com/fighter-details/1897b7b913736a7c,win,Alatengheili Kevin Croom,,"UFC Fight Night: Luque vs. Muhammad Apr. 16, 2022",2022-04-16,KO/TKO Punches,1,0:47
http://ufcstats.com/fighter-details/1897b7b913736a7c,draw,Alatengheili Gustavo Lopez,,"UFC Fight Night: Smith vs. Spann Sep. 18, 2021",2021-09-18,U-DEC,3,5:00
http://ufcstats.com/fighter-details/1897b7b913736a7c,loss,Alatengheili Casey Kenney,,"UFC Fight Night: Holm vs. Aldana Oct. 03, 2020",2020-10-03,U-DEC,3,5:00
http://ufcstats.com/fighter-details/1897b7b913736a7c,win,Alatengheili Ryan Benoit,,"UFC Fight Night: Edgar vs. The Korean Zombie Dec. 21, 2019",2019-12-21,S-DEC,3,5:00
http://ufcstats.com/fighter-details/1897b7b913736a7c,win,Alatengheili Batgerel Danaa,,"UFC Fight Night: Andrade vs. Zhang Aug. 31, 2019",2019-08-31,U-DEC,3,5:00
http://ufcstats.com/fighter-details/9b28292abe3166d5,loss,Brett Albee Virgil Zwicker,,"Strikeforce - Diaz vs. Daley Apr. 09, 2011",2011-04-09,KO/TKO,1,1:46
http://ufcstats.com/fighter-details/6d35bf94f7d30241,loss,Amir Albazi Brandon Moreno,,"UFC Fight Night: Moreno vs. Albazi Nov. 02, 2024",2024-11-02,U-DEC,5,5:00
http://ufcstats.com/fighter-details/6d35bf94f7d30241,win,Amir Albazi Kai Kara-France,,"UFC Fight Night: Kara-France vs. Albazi Jun. 03, 2023",2023-06-03,S-DEC,5,5:00
http://ufcstats.com/fighter-details/6d35bf94f7d30241,win,Amir Albazi Alessandro Costa,,"UFC Fight Night: Cannonier vs. Strickland Dec. 17, 2022",2022-12-17,KO/TKO Punch,3,2:13
http://ufcstats.com/fighter-details/6d35bf94f7d30241,win,Amir Albazi Francisco Figueiredo,,"UFC 278: Usman vs. Edwards Aug. 20, 2022",2022-08-20,SUB Rear Naked Choke,1,4:34
http://ufcstats.com/fighter-details/6d35bf94f7d30241,win,Amir Albazi Zhalgas Zhumagulov,,"UFC 257: Poirier vs. McGregor Jan. 23, 2021",2021-01-23,U-DEC,3,5:00
http://ufcstats.com/fighter-details/6d35bf94f7d30241,win,Amir Albazi Malcolm Gordon,,"UFC Fight Night: Figueiredo vs. Benavidez 2 Jul. 18, 2020",2020-07-18,SUB Triangle Choke,1,4:42
http://ufcstats.com/fighter-details/7bd94b60d7521e4a,loss,John Albert Yaotzin Meza,,"UFC on FOX: Johnson vs Moraga Jul. 27, 2013",2013-07-27,SUB Rear Naked Choke,2,2:49
http://ufcstats.com/fighter-details/7bd94b60d7521e4a,loss,John Albert Scott Jorgensen,,"UFC on FOX: Henderson vs Diaz Dec. 08, 2012",2012-12-08,SUB Rear Naked Choke,1,4:59
http://ufcstats.com/fighter-details/7bd94b60d7521e4a,loss,John Albert Erik Perez,,"The Ultimate Fighter: Live Finale Jun. 01, 2012",2012-06-01,SUB Armbar,1,4:18
http://ufcstats.com/fighter-details/7bd94b60d7521e4a,loss,John Albert Ivan Menjivar,,"UFC on FUEL TV: Sanchez vs Ellenberger Feb. 15, 2012",2012-02-15,SUB Rear Naked Choke,1,3:45
http://ufcstats.com/fighter-details/7bd94b60d7521e4a,win,John Albert Dustin Pague,,"The Ultimate Fighter: Team Bisping vs Team Miller Finale Dec. 03, 2011",2011-12-03,KO/TKO Punches,1,1:09
http://ufcstats.com/fighter-details/c482c8605455a213,loss,Junior Albini Maurice Greene,,"UFC Fight Night: Ngannou vs. Dos Santos Jun. 29, 2019",2019-06-29,KO/TKO Punch,1,3:38
http://ufcstats.com/fighter-details/c482c8605455a213,loss,Junior Albini Jairzinho Rozenstruik,,"UFC Fight Night: Assuncao vs. Moraes 2 Feb. 02, 2019",2019-02-02,KO/TKO Kick,2,0:54
http://ufcstats.com/fighter-details/c482c8605455a213,loss,Junior Albini Aleksei Oleinik,,"UFC 224: Nunes vs. Pennington May. 12, 2018",,SUB Ezekiel Choke,1,1:45
http://ufcstats.com/fighter-details/c482c8605455a213,loss,Junior Albini Andrei Arlovski,,"UFC Fight Night: Poirier vs. Pettis Nov. 11, 2017",2017-11-11,U-DEC,3,5:00
http://ufcstats.com/fighter-details/c482c8605455a213,win,Junior Albini Timothy Johnson,,"UFC Fight Night: Weidman vs. Gastelum Jul. 22, 2017",2017-07-22,KO/TKO Punch,1,2:51
http://ufcstats.com/fighter-details/e76d9f656ceb82ab,loss,Aleksandra Albu Loma Lookboonmee,,"UFC Fight Night: Maia vs. Askren Oct. 26, 2019",2019-10-26,S-DEC,3,5:00
http://ufcstats.com/fighter-details/e76d9f656ceb82ab,loss,Aleksandra Albu Emily Whitmire,,"UFC Fight Night: Ngannou vs. Velasquez Feb. 17, 2019",2019-02-17,SUB Rear Naked Choke,1,1:01
http://ufcstats.com/fighter-details/e76d9f656ceb82ab,win,Aleksandra Albu Kailin Curran,,"UFC 214: Cormier vs. Jones 2 Jul. 29, 2017",2017-07-29,U-DEC,3,5:00
http://ufcstats.com/fighter-details/e76d9f656ceb82ab,win,Aleksandra Albu Izabela Badurek,,"UFC Fight Night: Gonzaga vs Cro Cop 2 Apr. 11, 2015",2015-04-11,SUB Guillotine Choke,2,3:34
http://ufcstats.com/fighter-details/184b955181bdef52,loss,Wes Albritton Tito Ortiz,,"UFC 13: The Ultimate Force May. 30, 1997",,KO/TKO Punches,1,0:31
http://ufcstats.com/fighter-details/dd1b90eea08887f6,loss,Israel Albuquerque Anderson Silva,,"Meca 5 Jun. 09, 2001",2001-06-09,KO/TKO Punches,1,6:17
http://ufcstats.com/fighter-details/39f62b833e4cf126,win,Juan Alcain Mario Rivera,,"Strikeforce - Young Guns Feb. 10, 2007",2007-02-10,U-DEC,3,3:00
http://ufcstats.com/fighter-details/7c6e87729e824ef4,loss,Ildemar Alcantara Kevin Casey,,"UFC Fight Night: Mir vs Duffee Jul. 15, 2015",2015-07-15,U-DEC,3,5:00
http://ufcstats.com/fighter-details/7c6e87729e824ef4,win,Ildemar Alcantara Richardson Moreira,,"UFC 183: Silva vs Diaz Jan. 31, 2015",2015-01-31,S-DEC,3,5:00
http://ufcstats.com/fighter-details/7c6e87729e824ef4,loss,Ildemar Alcantara Kenny Robertson,,"UFC 175: Weidman vs Machida Jul. 05, 2014",2014-07-05,U-DEC,3,5:00
http://ufcstats.com/fighter-details/7c6e87729e824ef4,win,Ildemar Alcantara Albert Tumenov,,"UFC Fight Night: Machida vs Mousasi Feb. 15, 2014",2014-02-15,S-DEC,3,5:00
http://ufcstats.com/fighter-details/7c6e87729e824ef4,loss,Ildemar Alcantara Igor Araujo,,"UFC Fight Night: Maia vs Shields Oct. 09, 2013",2013-10-09,U-DEC,3,5:00
http://ufcstats.com/fighter-details/7c6e87729e824ef4,win,Ildemar Alcantara Leandro Silva,,"UFC on FUEL TV: Nogueira vs. Werdum Jun. 08, 2013",2013-06-08,U-DEC,3,5:00
http://ufcstats.com/fighter-details/7c6e87729e824ef4,win,Ildemar Alcantara Wagner Prado,,"UFC on FX: Belfort vs Bisping Jan. 19, 2013",2013-01-19,SUB Kneebar,2,2:39
http://ufcstats.com/fighter-details/1e38bba6738b7b10,draw,Alfonso Alcarez Jens Pulver,,"UFC 22: Only One Can be Champion Sep. 24, 1999",1999-09-24,M-DEC,2,5:00
http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,loss,Iuri Alcantara Cory Sandhagen,,"UFC Fight Night: Gaethje vs. Vick Aug. 25, 2018",2018-08-25,KO/TKO Punches,2,1:01
http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,win,Iuri Alcantara Joe Soto,,"UFC Fight Night: Machida vs. Anders Feb. 03, 2018",2018-02-03,KO/TKO Punches,1,1:06
http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,loss,Iuri Alcantara Alejandro Perez,,"UFC Fight Night: Swanson vs. Ortega Dec. 09, 2017",2017-12-09,U-DEC,3,5:00
http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,loss,Iuri Alcantara Brian Kelleher,,"UFC 212: Aldo vs. Holloway Jun. 03, 2017",2017-06-03,SUB Guillotine Choke,1,1:48
http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,win,Iuri Alcantara Luke Sanders,,"UFC 209: Woodley vs. Thompson 2 Mar. 04, 2017",2017-03-04,SUB Kneebar,2,3:13
http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,win,Iuri Alcantara Brad Pickett,,"UFC 204: Bisping vs. Henderson Oct. 08, 2016",2016-10-08,SUB Triangle Choke,1,1:59
http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,loss,Iuri Alcantara Jimmie Rivera,,"UFC on FOX: Johnson vs. Bader Jan. 30, 2016",2016-01-30,U-DEC,3,5:00
http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,win,Iuri Alcantara Leandro Issa,,"UFC 190: Rousey vs Correia Aug. 01, 2015",2015-08-01,U-DEC,3,5:00
http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,loss,Iuri Alcantara Frankie Saenz,,"UFC Fight Night: Bigfoot vs Mir Feb. 22, 2015",2015-02-22,U-DEC,3,5:00
http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,win,Iuri Alcantara Russell Doane,,"UFC Fight Night: Bigfoot vs Arlovski Sep. 13, 2014",2014-09-13,U-DEC,3,5:00
http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,win,Iuri Alcantara Vaughan Lee,,"UFC Fight Night: Munoz vs Mousasi May. 31, 2014",,KO/TKO Punch,1,0:25
http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,win,Iuri Alcantara Wilson Reis,,"UFC Fight Night: Machida vs Mousasi Feb. 15, 2014",2014-02-15,S-DEC,3,5:00
http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,loss,Iuri Alcantara Urijah Faber,,"UFC Fight Night: Shogun vs Sonnen Aug. 17, 2013",2013-08-17,U-DEC,3,5:00
http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,win,Iuri Alcantara Iliarde Santos,,"UFC on FX: Belfort vs. Rockhold May. 18, 2013",,KO/TKO Punch,1,2:31
http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,nc,Iuri Alcantara Pedro Nobre,,"UFC on FX: Belfort vs Bisping Jan. 19, 2013",2013-01-19,CNC,1,2:11
http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,loss,Iuri Alcantara Hacran Dias,,"UFC 147: Silva vs Franklin 2 Jun. 23, 2012",2012-06-23,U-DEC,3,5:00
http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,win,Iuri Alcantara Michihiro Omigawa,,"UFC 142: Aldo vs Mendes Jan. 14, 2012",2012-01-14,U-DEC,3,5:00
http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,win,Iuri Alcantara Felipe Arantes,,"UFC 134: Silva vs Okami Aug. 27, 2011",2011-08-27,U-DEC,3,5:00
http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,win,Iuri Alcantara Ricardo Lamas,,"WEC 53: Henderson vs. Pettis Dec. 16, 2010",2010-12-16,KO/TKO Punch,1,3:26
http://ufcstats.com/fighter-details/d26934530dc5b248,loss,Gilbert Aldana Cheick Kongo,,"UFC 61: Bitter Rivals Jul. 08, 2006",2006-07-08,KO/TKO,1,4:13
http://ufcstats.com/fighter-details/d26934530dc5b248,loss,Gilbert Aldana Paul Buentello,,"UFC 57: Liddell vs Couture 3 Feb. 04, 2006",2006-02-04,KO/TKO Punches,2,2:27
http://ufcstats.com/fighter-details/7460ddef986d3144,loss,Jose Alday Saimon Oliveira,,"DWCS 5.2 Sep. 07, 2021",2021-09-07,S-DEC,3,5:00
http://ufcstats.com/fighter-details/578ef12674df1e6a,loss,Irene Aldana Norma Dumont,,"UFC 306: Riyadh Season Noche UFC Sep. 14, 2024",2024-09-14,U-DEC,3,5:00
http://ufcstats.com/fighter-details/578ef12674df1e6a,win,Irene Aldana Karol Rosa,,"UFC 296: Edwards vs. Covington Dec. 16, 2023",2023-12-16,U-DEC,3,5:00
http://ufcstats.com/fighter-details/578ef12674df1e6a,loss,Irene Aldana Amanda Nunes,,"UFC 289: Nunes vs. Aldana Jun. 10, 2023",2023-06-10,U-DEC,5,5:00
http://ufcstats.com/fighter-details/578ef12674df1e6a,win,Irene Aldana Macy Chiasson,,"UFC 279: Diaz vs. Ferguson Sep. 10, 2022",2022-09-10,KO/TKO Kick,3,2:21
http://ufcstats.com/fighter-details/578ef12674df1e6a,win,Irene Aldana Yana Santos,,"UFC 264: Poirier vs. McGregor 3 Jul. 10, 2021",2021-07-10,KO/TKO Punches,1,4:35
http://ufcstats.com/fighter-details/578ef12674df1e6a,loss,Irene Aldana Holly Holm,,"UFC Fight Night: Holm vs. Aldana Oct. 03, 2020",2020-10-03,U-DEC,5,5:00
http://ufcstats.com/fighter-details/578ef12674df1e6a,win,Irene Aldana Ketlen Vieira,,"UFC 245: Usman vs. Covington Dec. 14, 2019",2019-12-14,KO/TKO Punch,1,4:51
http://ufcstats.com/fighter-details/578ef12674df1e6a,win,Irene Aldana Vanessa Melo,,"UFC Fight Night: Rodriguez vs. Stephens Sep. 21, 2019",2019-09-21,U-DEC,3,5:00
http://ufcstats.com/fighter-details/578ef12674df1e6a,loss,Irene Aldana Raquel Pennington,,"UFC Fight Night: Dos Anjos vs. Edwards Jul. 20, 2019",2019-07-20,S-DEC,3,5:00
http://ufcstats.com/fighter-details/578ef12674df1e6a,win,Irene Aldana Bethe Correia,,"UFC 237: Namajunas vs. Andrade May. 11, 2019",,SUB Armbar,3,3:24
http://ufcstats.com/fighter-details/578ef12674df1e6a,win,Irene Aldana Lucie Pudilova,,"UFC 228: Woodley vs. Till Sep. 08, 2018",2018-09-08,S-DEC,3,5:00
http://ufcstats.com/fighter-details/578ef12674df1e6a,win,Irene Aldana Talita Bernardo,,"UFC Fight Night: Stephens vs. Choi Jan. 14, 2018",2018-01-14,U-DEC,3,5:00
http://ufcstats.com/fighter-details/578ef12674df1e6a,loss,Irene Aldana Katlyn Cerminara,,"UFC 210: Cormier vs. Johnson 2 Apr. 08, 2017",2017-04-08,S-DEC,3,5:00
http://ufcstats.com/fighter-details/578ef12674df1e6a,loss,Irene Aldana Leslie Smith,,"UFC on FOX: VanZant vs. Waterson Dec. 17, 2016",2016-12-17,U-DEC,3,5:00
http://ufcstats.com/fighter-details/c487223b0289bda9,loss,Hector Aldana Miguel Baeza,,"UFC Fight Night: Joanna vs. Waterson Oct. 12, 2019",2019-10-12,KO/TKO Kick,2,2:32
http://ufcstats.com/fighter-details/c487223b0289bda9,loss,Hector Aldana Laureano Staropoli,,"UFC Fight Night: Magny vs. Ponzinibbio Nov. 17, 2018",2018-11-17,U-DEC,3,5:00
http://ufcstats.com/fighter-details/c487223b0289bda9,loss,Hector Aldana Song Kenan,,"UFC Fight Night: Cowboy vs. Edwards Jun. 23, 2018",2018-06-23,KO/TKO Punch,2,4:45
http://ufcstats.com/fighter-details/d0f3959b4a9747e6,loss,Jose Aldo Aiemann Zahabi,,"UFC 315: Muhammad vs. Della Maddalena May. 10, 2025",,U-DEC,3,5:00
http://ufcstats.com/fighter-details/d0f3959b4a9747e6,loss,Jose Aldo Mario Bautista,,"UFC 307: Pereira vs. Rountree Jr. Oct. 05, 2024",2024-10-05,S-DEC,3,5:00
http://ufcstats.com/fighter-details/d0f3959b4a9747e6,win,Jose Aldo Jonathan Martinez,,"UFC 301: Pantoja vs. Erceg May. 04, 2024",,U-DEC,3,5:00
http://ufcstats.com/fighter-details/d0f3959b4a9747e6,loss,Jose Aldo Merab Dvalishvili,,"UFC 278: Usman vs. Edwards Aug. 20, 2022",2022-08-20,U-DEC,3,5:00
http://ufcstats.com/fighter-details/d0f3959b4a9747e6,win,Jose Aldo Rob Font,,"UFC Fight Night: Font vs. Aldo Dec. 04, 2021",2021-12-04,U-DEC,5,5:00
http://ufcstats.com/fighter-details/d0f3959b4a9747e6,win,Jose Aldo Pedro Munhoz,,"UFC 265: Lewis vs. Gane Aug. 07, 2021",2021-08-07,U-DEC,3,5:00
http://ufcstats.com/fighter-details/d0f3959b4a9747e6,win,Jose Aldo Marlon Vera,,"UFC Fight Night: Thompson vs. Neal Dec. 19, 2020",2020-12-19,U-DEC,3,5:00
http://ufcstats.com/fighter-details/d0f3959b4a9747e6,loss,Jose Aldo Petr Yan,,"UFC 251: Usman vs. Masvidal Jul. 11, 2020",2020-07-11,KO/TKO Punches,5,3:24
http://ufcstats.com/fighter-details/d0f3959b4a9747e6,loss,Jose Aldo Marlon Moraes,,"UFC 245: Usman vs. Covington Dec. 14, 2019",2019-12-14,S-DEC,3,5:00
http://ufcstats.com/fighter-details/d0f3959b4a9747e6,loss,Jose Aldo Alexander Volkanovski,,"UFC 237: Namajunas vs. Andrade May. 11, 2019",,U-DEC,3,5:00
http://ufcstats.com/fighter-details/d0f3959b4a9747e6,win,Jose Aldo Renato Moicano,,"UFC Fight Night: Assuncao vs. Moraes 2 Feb. 02, 2019",2019-02-02,KO/TKO Punches,2,0:44
